review,label
ايوه كده خليكي علي طبيعتك ولا يهمك حد  . ,positive
حلو ان كل اللى يفتكرك يبتسم . ,positive
ناس تحس انها قافله دماغها تخلف . ,negative
يلا رتويت يا حلوين . ,positive
و بالنسبة للطقس كان حر جدا النهارده  ‏ . ,negative
بالتوفيق ليكم . ,positive
كنا مرتاحين منك يا ساتر . ,negative
اذا اردت ان تكون مثقف فى كل شئ خذ من كل بستان زهرة .هتفيدك اوى فى اى نقاش . ,positive
غش تجارى . ,negative
بقيت احسن كتير . ,positive
تصوير الكعبة من مختلف الزوايا . ,positive
انا قلت لا مش موافق . ,negative
انا نفسى فى عربية زى دى انا مش طماعه . ,positive
لا مانع من اي وسيلة تعبر عن الراي طالما هي سلمية . والاهم انها قانونية دستورية . ,positive
وشهد شاهد من أهلها ربنا يكرمك يارب   . ,positive
قول لحبايبك فولوا لإبن عمك الغلبان و مش هيندموا  . ,positive
أشياء لا تقاوم البيبسي بالصيف وقت الظهر و بعد الغداء   . ,positive
فخور بانى اخوانى  . ,positive
انزل ياجميل فى الساحه و اتدلع كده براحه كل سنة وانت طيب يا جميل   . ,positive
احنا مش ناقصين فقعه  . ,negative
مش هينفع طبعاً  . ,negative
مش اتصورت انهاردة وانا واقفه فى الطابور بس يا ترا اهنى قناة اللى صورتنى   . ,positive
البادي أظلم  . ,negative
مش عارفة بصراحه قمة التناقض  . ,negative
لا تقل أنك لا تملك الوقت الكافي ابدا   . ,negative
بقالى فترة عايزة اشتريه والله مبروك عليك  . ,positive
بحب اوى القطط بكل انواعها  . ,positive
انا روحت الاستفتاء ولا حد عزم عليا بزيت وسكر  . ,negative
بيستهبل اوى  . ,negative
البنات بس هى اللى هتعرف تفرق بين الالوان  . ,positive
موتوا بغيظكم  . ,negative
الحياة كلا مصاعب ومتاعب  . ,negative
باسم يوسف هيشل الاخوان ويموتهم  . ,negative
ازاز كابوريا بحبها اوى  . ,positive
يا صبر الارض على بعض الاشخاص . ,positive
كانت ولا زالت قدوتي  . ,positive
البيت كله منقسم علشان الاخوان  الله يخربت الاخوان  . ,negative
حاسه بفرح عميق في قلبي لأني أخذت حقي . ,positive
جميل اشتقنا للتجمعات دى اوى . ,positive
حكمة اليوم عندما تبتسم تصبح اكثر تقاؤلا  . ,positive
اتحدى في أحد يحب موبايلى مثلي . ,positive
و الله ياجماعه انتوا المميزين ربنا يكرمكم يارب . ,positive
جرب تعمل حاجه جديده فى وقت فراغك حتى لو هتخترع اكله هتفرق فى موودك كتيير . ,positive
الأخوان كالعادة اوساخ  . ,negative
لم اضحك في خلال الفترة الماضية مثلما ضحكت اليوم في طابور الانتخابات. ,positive
اتعذبنا اوى النهارده فى طابور الانتخابات . ,negative
شيخ مضلل فشخ . ,negative
مزعجين اوى . ,negative
يقولوا الاغانى حرام بس الاغنى الوطنية حلال على اساس انهم بيعزفوا بسواك . ,negative
ده احنا كنا هنضرب من الاخوان النهارده لولا الشرطة . ,negative
دى مواهب مدفونه بقى ما شاء الله . ,positive
ياريت الواحد يطلع زى اهله كدا . ,positive
انك تشوف البحر وتشرب فتجان قوة مع صوت البحر والهدوء كفيله تعدل مزاجك مهما كان . ,positive
جميل هو القلب الذي يعيش على أمل أن كل شيء سيكون بخير .,positive
لا صدقني انا مش بقولك كدا علشان ارفع روحك المعنوية وخلاص كل اللي قلته حقيقة جدا .,positive
اللي لازم نتكلم فيه بصراحة هو حلاوة الجو ايه الجمال ده .,positive
طب كويس نظبط يوم نروح فيه كلنا وتبقى فرصة نشوف بعض . ,positive
ربنا ما يحرمني منك يا روحي يا كل حاجة ليا .,positive
اقوى مظاهر النفاق . ,negative
اغلب الكلام اللى فى ويكبيديا كله غلط . ,negative
المجد لنا . ,positive
السنة دى طالبة معايا كسل مش عايز اذاكر خالص . ,negative
لا انا فاشلة فى الطبخ . ,negative
تصميمي . ,positive
عمرى ما اتابع الاخبار عن طريق التلفزيون ده وسيلة للتضليل والتشويه . ,negative
أنا اللي اروح استشير العائلة عشان اعمل عكس اللي قالوه . ,negative
نفسى اكل فته . ,positive
معلش عطلتك . ,negative
لسه كنت بقول لماما يا سلام لو الشيخ حازم يدخل البرلمان ويبقى رئيس مجلس الشعب  ساعتها النخبه هتتشل من القهره. ,negative
المجد لكل طالب هندسة طالع عينه بس رغم كده بيقول أصلا عادي. ,positive
و انا موافق جدا  . ,positive
كل مازاد البرد زاد كسب الواحد في السرير وقلت حركته  . ,negative
الحمد لله كثيرا ملأ السماوات و ملأ الارض وملأ كل شئ بعد . ,positive
احنا ناس واصلة يا بابا بيجيبوا النتيجة من الكونترول . ,positive
صدق او لا تصدق هذه الادوات هى فى الحقيقة شيكولاته .هدية غير تقليدية . ,positive
مستلم واحد على الجروب استلامة وحشة قوي . ,negative
احيانا يكون بداخلنا كلام لا يسمعه اد غيرنا . ,negative
الحمدلله احنا اتربينا على الطيبة . ,positive
رد منطقي جداً . ,positive
الله يسلمك لا يستحسن تاخد الدواء من دلوقتى علشان متطورش زى عندى واشرب حاجات سخنة كتير . ,positive
شير وافضح نفاق لميس الحديدى . ,negative
خلاص ما تزعلش . ,positive
هناك امل مهما طالت مصاعب الحياة  فالمخرج غالبا ما يكون في  نهاية الطريق لذلك لن اياس مهما كانت ظروفي . ,positive
ثق بان كل وجع سيمضى . ,positive
واقف ساعات فى الطابور عشان اقول لا . أظرف حاجه أبويا خلص تصويت وعدى جنب الطابور بتاعى و فتح الشباك وقالهم هيقول نعم.حبيبى يا ابويا هضرب بسببك . ,negative
وحياتك هو ولا دي ولا دي بتريح انما كل واحد بتريحه دماغه . ,negative
إن كنت لا تتذكرني إلا في أوقات فراغك فاحتفظ بوقتك الزائد لنفسك . ,negative
ربنا ينولك الى فى بالك . ,positive
افتكسات اخوانية بقى . ,negative
ده شئ جمبل وجيد . ,positive
لمسات الصبر تزيد الامنيات جمالاً حين تأتي . ,positive
شكراً لكل من تفاعل معي ربنا يحفظكم. ,positive
الحياة جميلة بالتقوى كن مع الله يكن الله معك  . ,positive
لم تكن السعادة يوما بايدى البشر . ,positive
تحس انك بترجع للماضي و قاعد سلطان زمانك. ,positive
فاتحه الشباك بتمتع بالجو الحلو . ,positive
فكرة عبقرية بجد . ,positive
الكتاب عندي جبتة من اسبوع  بس نسخة الطباعة وحشة . ,negative
الناس مستاءة . ,negative
تصدق تستاهل انا شمتان فيك  . ,negative
الحمد لله و اخبار حضرتك ايه. ,positive
خواف اوى . ,negative
بيسقط من نظرى اللى يستهزى بالدين . ,negative
الستات بقوا يقطعوا الشوارع . ,negative
كل ما تتزنق قول سلملي علي الحارة المزنوقة . ,negative
اذكروا الله كثيراً يارفاق فأرواحكم البيضاء يليق بها أن تتوج بصباح ومساء مطمئن . ,positive
الست دى عسل  اوى قالت الخلاصة . ,positive
بتخنق من الزحمة اف بقى . ,negative
